"Year"	"Month"	"Day"	"Rainfall"	"Stage"	"Transpiration"	"Evaporation"	"Wateruptake"	"Root biomass"	"Shoot biomass"	"PotentialGrowth"	"ActualGrowht"	"LAI"	"RootingDepth"	"Stress"	"Watercontent0-30cm"	"Watercontent30-60cm"	"Watercontent60-90cm"
"1992"	"1"	"13"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.5685472455"	"16.7014250753"	"17.1476278413"
"1992"	"1"	"14"	"1.2"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.7764895955"	"16.7078729536"	"17.1452793832"
"1992"	"1"	"15"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.9711486628"	"16.7395474559"	"17.142892945"
"1992"	"1"	"16"	"0.3"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.9082440793"	"16.7595505506"	"17.1405517821"
"1992"	"1"	"17"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.8543068921"	"16.7674712689"	"17.1383413439"
"1992"	"1"	"18"	"0.8"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20.8373276173"	"16.7679471726"	"17.1363530969"
"1992"	"1"	"19"	"13.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.1082828855"	"16.861114919"	"17.1346491826"
"1992"	"1"	"20"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.8346592505"	"17.3868523966"	"17.1332535146"
"1992"	"1"	"21"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.4405967239"	"17.6139033233"	"17.1324678128"
"1992"	"1"	"22"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.2731159766"	"17.7471384002"	"17.1340042997"
"1992"	"1"	"23"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.1173591641"	"17.8426602286"	"17.1405586586"
"1992"	"1"	"24"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9887753751"	"17.910040944"	"17.1536299158"
"1992"	"1"	"25"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9006769097"	"17.9597820925"	"17.1729120662"
"1992"	"1"	"26"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.8937276887"	"18.0056125883"	"17.1970453648"
"1992"	"1"	"27"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.8927053501"	"18.0453779058"	"17.2244745299"
"1992"	"1"	"28"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.8722292582"	"18.0813909208"	"17.2539419735"
"1992"	"1"	"29"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.8194182875"	"18.1068970366"	"17.2845776941"
"1992"	"1"	"30"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.7932047949"	"18.1272535636"	"17.3157355906"
"1992"	"1"	"31"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.6899287549"	"18.1368150845"	"17.3468632425"
"1992"	"2"	"1"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.6915000933"	"18.1457021502"	"17.3774747216"
"1992"	"2"	"2"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.6841135199"	"18.1574395288"	"17.4071275604"
"1992"	"2"	"3"	"4.5"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.365514913"	"18.2199825504"	"17.4355211931"
"1992"	"2"	"4"	"0.2"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.7749891972"	"18.3941075057"	"17.4626666646"
"1992"	"2"	"5"	"0.9"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.6676613966"	"18.4704278872"	"17.4898783251"
"1992"	"2"	"6"	"1.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.8123671433"	"18.5482892642"	"17.5194369928"
"1992"	"2"	"7"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.8650108972"	"18.6277334428"	"17.5519041272"
"1992"	"2"	"8"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.6524653446"	"18.656428479"	"17.5869917614"
"1992"	"2"	"9"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.4528129661"	"18.6524480949"	"17.6240697639"
"1992"	"2"	"10"	"0.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.2909481957"	"18.634751492"	"17.6614820389"
"1992"	"2"	"11"	"3.3"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.5080045717"	"18.6333226139"	"17.697349097"
"1992"	"2"	"12"	"0.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.9486536571"	"18.7347564615"	"17.7305120477"
"1992"	"2"	"13"	"2.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.0777229754"	"18.8066298788"	"17.7617162307"
"1992"	"2"	"14"	"2.7"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.5630732392"	"18.9354183096"	"17.7932453455"
"1992"	"2"	"15"	"5.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.4269640562"	"19.1649888386"	"17.8269038737"
"1992"	"2"	"16"	"0.3"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.8630988072"	"19.4787996751"	"17.866438708"
"1992"	"2"	"17"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.4706262617"	"19.5903795411"	"17.9203735793"
"1992"	"2"	"18"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.1897568664"	"19.6070947611"	"17.9904927824"
"1992"	"2"	"19"	"0.2"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.9206171324"	"19.5862591685"	"18.06597821"
"1992"	"2"	"20"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.7702645769"	"19.5529271501"	"18.1380257716"
"1992"	"2"	"21"	"1.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.6276550978"	"19.5113373204"	"18.202340093"
"1992"	"2"	"22"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.7019761839"	"19.5127582064"	"18.2575049813"
"1992"	"2"	"23"	"4.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.0540660899"	"19.5425480959"	"18.3044274196"
"1992"	"2"	"24"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26.375446141"	"19.6874867966"	"18.3457218756"
"1992"	"2"	"25"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.9535185927"	"19.6864890197"	"18.3877150083"
"1992"	"2"	"26"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.7728319619"	"19.6488638642"	"18.4313100707"
"1992"	"2"	"27"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.4086951404"	"19.5760637215"	"18.4705526418"
"1992"	"2"	"28"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.1687168242"	"19.4905101662"	"18.5020561844"
"1992"	"2"	"29"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.8932934658"	"19.3983880484"	"18.5240929758"
"1992"	"3"	"1"	"0.0"	"Emergence"	"0.219423097242"	"1.57804545636"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.5323448144"	"19.2889729748"	"18.536648935"
"1992"	"3"	"2"	"1.1"	"Emergence"	"0.238630978535"	"1.81229674913"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.2332113362"	"19.167734661"	"18.5402258427"
"1992"	"3"	"3"	"4.2"	"Emergence"	"0.133381014416"	"1.07180731724"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.5216107945"	"19.1052245615"	"18.5353296213"
"1992"	"3"	"4"	"0.0"	"Emergence"	"0.238282080597"	"1.80507694425"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.7744430585"	"19.1446506888"	"18.5235633852"
"1992"	"3"	"5"	"0.0"	"Emergence"	"0.155255378463"	"1.10167608305"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.2075819363"	"19.0730350583"	"18.5090879641"
"1992"	"3"	"6"	"4.8"	"Emergence"	"0.0781382401958"	"0.569447212099"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.6268049658"	"19.027226274"	"18.4945018028"
"1992"	"3"	"7"	"0.2"	"Emergence"	"0.0673667213422"	"0.480611367048"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.1140997504"	"19.133989317"	"18.4787325355"
"1992"	"3"	"8"	"0.0"	"Emergence"	"0.267365454277"	"1.98949936417"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.9241220671"	"19.1513783403"	"18.4641679907"
"1992"	"3"	"9"	"0.0"	"Emergence"	"0.229921273556"	"1.66236561556"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.2878014167"	"19.0760826332"	"18.4539436264"
"1992"	"3"	"10"	"0.0"	"Emergence"	"0.290627529714"	"2.15702131281"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.8043747037"	"18.9555930212"	"18.4461135662"
"1992"	"3"	"11"	"2.8"	"Emergence"	"0.176180755497"	"1.39207925098"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.6251351647"	"18.8352184715"	"18.4366153732"
"1992"	"3"	"12"	"7.7"	"Emergence"	"0.0511159334487"	"0.415653182851"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.8250867209"	"18.8767070033"	"18.4230801848"
"1992"	"3"	"13"	"7.2"	"Emergence"	"0.0327901680221"	"0.259717987131"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.7428273136"	"19.2642621523"	"18.406388657"
"1992"	"3"	"14"	"0.0"	"Emergence"	"0.190560670698"	"1.52762999241"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.3523865918"	"19.7263563964"	"18.3954980861"
"1992"	"3"	"15"	"1.1"	"Emergence"	"0.150371127942"	"1.16219028855"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.8212162312"	"19.8632218316"	"18.4113310274"
"1992"	"3"	"16"	"0.0"	"Emergence"	"0.224605471358"	"1.72301031193"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.4890552921"	"19.8937023144"	"18.457342992"
"1992"	"3"	"17"	"0.0"	"Emergence"	"0.123261816517"	"0.895929740409"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.904600854"	"19.8135919031"	"18.5146950678"
"1992"	"3"	"18"	"0.0"	"Emergence"	"0.156313380435"	"1.13316738329"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.6016268617"	"19.7118755799"	"18.5682912256"
"1992"	"3"	"19"	"0.3"	"Emergence"	"0.280027241306"	"2.09982944984"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.2690997574"	"19.6030106263"	"18.6100250155"
"1992"	"3"	"20"	"6.8"	"Emergence"	"0.0764484295595"	"0.570328431548"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.7099675586"	"19.5581711936"	"18.6383406298"
"1992"	"3"	"21"	"7.5"	"Emergence"	"0.102609048762"	"0.775334411367"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.4889204332"	"19.8932129088"	"18.6553613316"
"1992"	"3"	"22"	"8.1"	"Emergence"	"0.222808777881"	"1.73486725733"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"29.1072930274"	"20.5316308625"	"18.6777491104"
"1992"	"3"	"23"	"2.3"	"Emergence"	"0.151814678339"	"1.12093668041"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"29.5079222592"	"21.1469491883"	"18.753384831"
"1992"	"3"	"24"	"0.0"	"Emergence"	"0.165791170517"	"1.30044744413"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"29.0759980038"	"21.3493649294"	"18.9260631035"
"1992"	"3"	"25"	"12.9"	"Emergence"	"0.00300035946353"	"0.0232467611717"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"30.2225074056"	"21.6334270545"	"19.138596514"
"1992"	"3"	"26"	"0.3"	"Emergence"	"0.197866444111"	"1.4875283923"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"31.237053493"	"22.459014319"	"19.3999889039"
"1992"	"3"	"27"	"1.4"	"Emergence"	"0.0454462571052"	"0.340786091416"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"30.4746512895"	"22.5041937067"	"19.8058919992"
"1992"	"3"	"28"	"5.5"	"Emergence"	"0.0764540658138"	"0.577702150341"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"30.9013153071"	"22.6175001289"	"20.1656097903"
"1992"	"3"	"29"	"0.1"	"Emergence"	"0.143554741185"	"1.07646838857"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"30.9238200941"	"22.8309290725"	"20.4859226015"
"1992"	"3"	"30"	"0.0"	"Emergence"	"0.172612575139"	"1.27118914742"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"30.2629017302"	"22.6745144844"	"20.7626714413"
"1992"	"3"	"31"	"0.0"	"Emergence"	"0.351100930466"	"2.77419811785"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"29.6436158431"	"22.428409862"	"20.9065463712"
"1992"	"4"	"1"	"2.9"	"Emergence"	"0.382760809963"	"3.02435632164"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"29.0845111474"	"22.1391228874"	"20.9285309218"
"1992"	"4"	"2"	"0.0"	"Emergence"	"0.370959977941"	"2.76035900839"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"28.5009649037"	"21.9008574246"	"20.8716443069"
"1992"	"4"	"3"	"1.6"	"Emergence"	"0.248326530141"	"1.82877747973"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.9032326041"	"21.5946406459"	"20.7747745032"
"1992"	"4"	"4"	"0.0"	"Emergence"	"0.228287436279"	"1.68995822776"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.577457463"	"21.374282984"	"20.6500660157"
"1992"	"4"	"5"	"0.0"	"Emergence"	"0.223747919629"	"1.61773133208"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.1250429517"	"21.1399743162"	"20.5190948877"
"1992"	"4"	"6"	"0.0"	"Emergence"	"0.176321920277"	"1.2646889932"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.6696074891"	"20.9092791681"	"20.3877801565"
"1992"	"4"	"7"	"0.0"	"Emergence"	"0.443595285487"	"3.18173755203"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.3294552143"	"20.7012390773"	"20.2581772875"
"1992"	"4"	"8"	"0.0"	"Leaf development"	"0.549182220395"	"3.85416738456"	"0.549182220395"	"0.473311660256"	"0.473311660256"	"0.946623320513"	"0.946623320513"	"0.113742388692"	"2.5"	"0"	"25.4334080056"	"20.4286374723"	"20.1326349015"
"1992"	"4"	"9"	"0.0"	"Leaf development"	"0.317251822236"	"2.23236374952"	"0.317251822236"	"0.875070140646"	"0.875070140646"	"0.803516960779"	"0.803516960779"	"0.125407263364"	"4.0"	"0"	"24.2233257575"	"20.0816686449"	"20.0087355298"
"1992"	"4"	"10"	"0.0"	"Leaf development"	"0.325071235429"	"2.20897268"	"0.325071235429"	"1.43807570674"	"1.43807570674"	"1.12601113218"	"1.12601113218"	"0.1417538738"	"5.5"	"0"	"23.6172859881"	"19.768017058"	"19.8822406598"
"1992"	"4"	"11"	"0.0"	"Leaf development"	"0.376389449463"	"2.25075393836"	"0.376389449463"	"1.89097978958"	"1.89097978958"	"0.905808165681"	"0.905808165681"	"0.154587770474"	"7.0"	"0"	"22.9946664244"	"19.4968792589"	"19.7543832599"
"1992"	"4"	"12"	"0.0"	"Leaf development"	"0.463839907127"	"2.34992730465"	"0.463839907127"	"2.41455704157"	"2.41455704157"	"1.04715450398"	"1.04715450398"	"0.169035372582"	"8.5"	"1.11022302463e-16"	"22.3380185502"	"19.2434231392"	"19.6294083126"
"1992"	"4"	"13"	"1.5"	"Leaf development"	"0.503249247306"	"2.39117228738"	"0.503249247306"	"2.96601559088"	"2.96601559088"	"1.10291709863"	"1.10291709863"	"0.183929381963"	"10.0"	"0"	"21.8122269743"	"19.003921588"	"19.5098389312"
"1992"	"4"	"14"	"6.3"	"Leaf development"	"0.38208602401"	"1.8586038033"	"0.38208602401"	"3.42392174835"	"3.42392174835"	"0.915812314933"	"0.915812314933"	"0.196093948771"	"11.5"	"1.11022302463e-16"	"22.2989952917"	"18.8346756957"	"19.3966617168"
"1992"	"4"	"15"	"0.7"	"Tillering"	"0.630100832773"	"2.68073321169"	"0.630100832773"	"3.74228706463"	"3.74228706463"	"0.636730632575"	"0.636730632575"	"0.204338578283"	"13.0"	"0"	"22.7364256492"	"18.8078292517"	"19.2904554821"
"1992"	"4"	"16"	"0.9"	"Tillering"	"0.305589055333"	"1.18435938856"	"0.305589055333"	"4.08181590014"	"4.08181590014"	"0.679057671019"	"0.679057671019"	"0.213038256386"	"14.5"	"0"	"22.0104564386"	"18.6902279236"	"19.1927022573"
"1992"	"4"	"17"	"0.4"	"Tillering"	"0.500200287562"	"1.83574407392"	"0.500200287562"	"4.91797882246"	"4.91797882246"	"1.67232584464"	"1.67232584464"	"0.234293836823"	"16.0"	"0"	"21.8567252432"	"18.5578792485"	"19.1044947398"
"1992"	"4"	"18"	"2.5"	"Tillering"	"0.497891678575"	"1.7609901967"	"0.497891678575"	"5.56863315354"	"5.56863315354"	"1.30130866215"	"1.30130866215"	"0.250621810093"	"17.5"	"0"	"21.6778135369"	"18.4370252476"	"19.0244768449"
"1992"	"4"	"19"	"2.0"	"Tillering"	"0.775249274861"	"2.7281364269"	"0.775249274861"	"6.61987375846"	"6.61987375846"	"2.10248120985"	"2.10248120985"	"0.276551720984"	"19.0"	"0"	"21.7572951637"	"18.3513499147"	"18.9510037691"
"1992"	"4"	"20"	"0.0"	"Tillering"	"0.7941846263"	"2.40744329806"	"0.79308789696"	"7.81114299786"	"7.81114299786"	"2.3858331954"	"2.38253847881"	"0.305570148169"	"20.4979285748"	"0.00138095010087"	"21.0256086356"	"18.2489996908"	"18.8830654699"
"1992"	"4"	"21"	"0.0"	"Tillering"	"0.840293920336"	"2.17852157417"	"0.834829397082"	"9.51436295333"	"9.51436295333"	"3.42873736496"	"3.40643991093"	"0.347059311678"	"21.9876541027"	"0.00650310935454"	"20.1159236361"	"18.0917226707"	"18.8201344873"
"1992"	"4"	"22"	"0.0"	"Tillering"	"0.939132332494"	"2.22758160993"	"0.927738005071"	"11.0300168887"	"11.0300168887"	"3.0685379015"	"3.03130787081"	"0.383347688479"	"23.4633287309"	"0.0121328241281"	"19.281078851"	"17.9233933278"	"18.7614720875"
"1992"	"4"	"23"	"1.3"	"Tillering"	"0.297632499877"	"0.60228873874"	"0.292701252633"	"11.6257989513"	"11.6257989513"	"1.28680763789"	"1.19156412513"	"0.397453207672"	"24.8410204096"	"0.0165682418632"	"18.6134928172"	"17.758591517"	"18.7060576784"
"1992"	"4"	"24"	"0.0"	"Tillering"	"0.757460821961"	"1.49414762867"	"0.747179748706"	"12.918074502"	"12.918074502"	"2.6201141092"	"2.58455110144"	"0.427378679842"	"26.3061168821"	"0.0135730759363"	"18.6812198134"	"17.615390133"	"18.6530915652"
"1992"	"4"	"25"	"0.0"	"Tillering"	"1.73346471495"	"2.93395264549"	"1.6972957347"	"14.8135268054"	"14.8135268054"	"3.87168790876"	"3.7909046068"	"0.469835982083"	"27.7592717096"	"0.0208651378584"	"18.0597233469"	"17.4978374197"	"18.6021377155"
"1992"	"4"	"26"	"6.9"	"Tillering"	"0.996147110922"	"1.53961163277"	"0.976471466311"	"16.2778511306"	"16.2778511306"	"2.98766015454"	"2.92864865034"	"0.501692178166"	"29.2084829527"	"0.0197517458965"	"17.7978758058"	"17.3730339042"	"18.5530497974"
"1992"	"4"	"27"	"0.4"	"Tillering"	"1.26224674771"	"1.94179401947"	"1.2437896889"	"18.0730261248"	"18.0730261248"	"3.64362853012"	"3.59034998837"	"0.539872063677"	"30.6653354885"	"0.0146223857092"	"18.2994508319"	"17.2651867552"	"18.5058340807"
"1992"	"4"	"28"	"0.0"	"Tillering"	"1.38617073128"	"1.69519107264"	"1.34910687625"	"19.8722491991"	"19.8722491991"	"3.6973058379"	"3.59844614875"	"0.577421864242"	"32.1099399955"	"0.0267383044531"	"17.3946596488"	"17.1886083051"	"18.4605048473"
"1992"	"4"	"29"	"7.3"	"Tillering"	"0.797186768655"	"1.09993237878"	"0.782309548879"	"21.0786624715"	"21.0786624715"	"2.45871138767"	"2.41282654472"	"0.602164155929"	"33.5638266824"	"0.0186621509048"	"17.7026701409"	"17.0923994242"	"18.4170668042"
"1992"	"4"	"30"	"0.0"	"Tillering"	"1.17631733662"	"1.43888669273"	"1.16064553049"	"23.4277775197"	"23.4277775197"	"4.7616687167"	"4.69823009633"	"0.649641783978"	"35.0244509624"	"0.0133227706807"	"18.3884505795"	"17.0154696973"	"18.3755341972"
"1992"	"5"	"1"	"0.1"	"Tillering"	"1.67998804183"	"1.87063977422"	"1.64265733231"	"26.1185858546"	"26.1185858546"	"5.50391823856"	"5.38161666981"	"0.702921018984"	"36.4901108595"	"0.0222208185967"	"17.5985650624"	"16.9726709007"	"18.3358879977"
"1992"	"5"	"2"	"1.4"	"Tillering"	"0.570950622756"	"0.500889937394"	"0.55311586932"	"27.2685022254"	"27.2685022254"	"2.42537523793"	"2.29983274173"	"0.725364365535"	"37.9108071073"	"0.0312369454116"	"16.7750250651"	"16.8912624476"	"18.2980843972"
"1992"	"5"	"3"	"0.0"	"Tillering"	"1.26930456854"	"1.11890822126"	"1.23195821827"	"29.8567626258"	"29.8567626258"	"5.3334450828"	"5.1765208007"	"0.775138604003"	"39.3639783974"	"0.0294226864001"	"16.759213568"	"16.80758445"	"18.2620867955"
"1992"	"5"	"4"	"0.0"	"Tillering"	"1.67997089299"	"1.21410905771"	"1.61411265126"	"33.8710693795"	"33.8710693795"	"8.3561931028"	"8.0286135075"	"0.851373541722"	"40.8012419593"	"0.0392020135575"	"16.0887851434"	"16.7145018263"	"18.22782822"
