"Year"	"Month"	"Day"	"Rainfall"	"Stage"	"Transpiration"	"Evaporation"	"Wateruptake"	"Root biomass"	"Shoot biomass"	"PotentialGrowth"	"ActualGrowht"	"LAI"	"RootingDepth"	"Stress"	"Watercontent0-30cm"	"Watercontent30-60cm"	"Watercontent60-90cm"
"1992"	"1"	"24"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.1150572963"	"24.5510869644"	"24.715488659"
"1992"	"1"	"25"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.0053029862"	"24.4809742293"	"24.7335316102"
"1992"	"1"	"26"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.994284234"	"24.4357574859"	"24.7330359743"
"1992"	"1"	"27"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9572426789"	"24.4117160141"	"24.7279520686"
"1992"	"1"	"28"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9395128643"	"24.3914664203"	"24.7222742312"
"1992"	"1"	"29"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.853329107"	"24.3650995017"	"24.7157737395"
"1992"	"1"	"30"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.8190631237"	"24.3329570674"	"24.7045314708"
"1992"	"1"	"31"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.7155046285"	"24.293766832"	"24.6901686757"
"1992"	"2"	"1"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.7218675601"	"24.2585827903"	"24.6706488861"
"1992"	"2"	"2"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.7107564995"	"24.2398668998"	"24.6521115261"
"1992"	"2"	"3"	"4.5"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3518081562"	"24.2979986624"	"24.6386172755"
"1992"	"2"	"4"	"0.2"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.5470562237"	"24.5920283714"	"24.6826888483"
"1992"	"2"	"5"	"0.9"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3175244117"	"24.6266683564"	"24.7753588272"
"1992"	"2"	"6"	"1.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3869364917"	"24.6399217458"	"24.8315003066"
"1992"	"2"	"7"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3508908962"	"24.6756383257"	"24.8773544862"
"1992"	"2"	"8"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.0941300187"	"24.6273809909"	"24.91115146"
"1992"	"2"	"9"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9060981002"	"24.5356460602"	"24.9111671005"
"1992"	"2"	"10"	"0.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9224254447"	"24.4479459219"	"24.8856769879"
"1992"	"2"	"11"	"3.3"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.0191236443"	"24.4098424225"	"24.8530473247"
"1992"	"2"	"12"	"0.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3995566881"	"24.5679349812"	"24.8425644839"
"1992"	"2"	"13"	"2.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.4300759901"	"24.6453793175"	"24.8835229301"
"1992"	"2"	"14"	"2.7"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.7929235316"	"24.7821984023"	"24.9338057513"
"1992"	"2"	"15"	"5.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.4364666943"	"25.0570513223"	"25.0271122864"
"1992"	"2"	"16"	"0.3"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25.5219350039"	"25.4319778016"	"25.2166666705"
"1992"	"2"	"17"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.9815528611"	"25.3744474293"	"25.397655385"
"1992"	"2"	"18"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.6492031736"	"25.2124502216"	"25.4513613291"
"1992"	"2"	"19"	"0.2"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.442545597"	"25.0679762518"	"25.4336102991"
"1992"	"2"	"20"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3366170575"	"24.9652457325"	"25.3871087402"
"1992"	"2"	"21"	"1.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.2524081317"	"24.870013522"	"25.3329799192"
"1992"	"2"	"22"	"0.1"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3424803129"	"24.8540018095"	"25.2822155237"
"1992"	"2"	"23"	"4.4"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.6945912018"	"24.867606365"	"25.2513408769"
"1992"	"2"	"24"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.8738412563"	"25.0858479418"	"25.2726665963"
"1992"	"2"	"25"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.3878522066"	"25.0193516228"	"25.3260717131"
"1992"	"2"	"26"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.2459541111"	"24.8931476647"	"25.3139270803"
"1992"	"2"	"27"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.9365352391"	"24.7628883404"	"25.2705505717"
"1992"	"2"	"28"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.7846564556"	"24.6268395173"	"25.2029749298"
"1992"	"2"	"29"	"0.0"	""	"0"	"0"	"0.0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23.6012011238"	"24.5047392778"	"25.1255938865"
"1992"	"3"	"1"	"0.0"	"Emergence"	"0.219423097242"	"1.50344342411"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.3494379104"	"24.3698302325"	"25.0428840099"
"1992"	"3"	"2"	"1.1"	"Emergence"	"0.238630978535"	"1.72007043459"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.2005407213"	"24.224703905"	"24.9519985558"
"1992"	"3"	"3"	"4.2"	"Emergence"	"0.133381014416"	"1.05832329875"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.6151750979"	"24.1649043368"	"24.8602309951"
"1992"	"3"	"4"	"0.0"	"Emergence"	"0.238282080597"	"1.77584900569"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.8361003663"	"24.3052978706"	"24.8079412807"
"1992"	"3"	"5"	"0.0"	"Emergence"	"0.155255378463"	"1.0414286322"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.2730076844"	"24.2447002982"	"24.8000281813"
"1992"	"3"	"6"	"4.8"	"Emergence"	"0.0781382401958"	"0.569447212099"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.7980812961"	"24.1584799856"	"24.7598240754"
"1992"	"3"	"7"	"0.2"	"Emergence"	"0.0673667213422"	"0.480611367048"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.1866936038"	"24.3867243472"	"24.7432849029"
"1992"	"3"	"8"	"0.0"	"Emergence"	"0.267365454277"	"1.96505741721"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.9159076862"	"24.4333537611"	"24.7881101934"
"1992"	"3"	"9"	"0.0"	"Emergence"	"0.229921273556"	"1.57196659908"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.3081127456"	"24.3047210467"	"24.8055033531"
"1992"	"3"	"10"	"0.0"	"Emergence"	"0.290627529714"	"2.00398155751"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"22.957729023"	"24.1079334401"	"24.7661614114"
"1992"	"3"	"11"	"2.8"	"Emergence"	"0.176180755497"	"1.31364444869"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"22.954454554"	"23.9396237095"	"24.6908122402"
"1992"	"3"	"12"	"7.7"	"Emergence"	"0.0511159334487"	"0.415653182851"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.2243340814"	"24.028555797"	"24.6144325771"
"1992"	"3"	"13"	"7.2"	"Emergence"	"0.0327901680221"	"0.259717987131"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.7695978514"	"24.7644292989"	"24.6542948314"
"1992"	"3"	"14"	"0.0"	"Emergence"	"0.190560670698"	"1.52762999241"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.7979707737"	"25.4578194646"	"24.9690128818"
"1992"	"3"	"15"	"1.1"	"Emergence"	"0.150371127942"	"1.16219028855"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.0604665337"	"25.3802955015"	"25.2740861343"
"1992"	"3"	"16"	"0.0"	"Emergence"	"0.224605471358"	"1.72301031193"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.6872977005"	"25.2227174878"	"25.3844705551"
"1992"	"3"	"17"	"0.0"	"Emergence"	"0.123261816517"	"0.887210899849"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.1482594727"	"25.0059458132"	"25.3937285924"
"1992"	"3"	"18"	"0.0"	"Emergence"	"0.156313380435"	"1.11613468053"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.9493009527"	"24.8046397621"	"25.3321594311"
"1992"	"3"	"19"	"0.3"	"Emergence"	"0.280027241306"	"2.04357456606"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.7170394746"	"24.6429584126"	"25.2464337644"
"1992"	"3"	"20"	"6.8"	"Emergence"	"0.0764484295595"	"0.570328431548"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.2815136563"	"24.5640933743"	"25.1533055324"
"1992"	"3"	"21"	"7.5"	"Emergence"	"0.102609048762"	"0.775334411367"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.8566582964"	"25.1016684682"	"25.1397053378"
"1992"	"3"	"22"	"8.1"	"Emergence"	"0.222808777881"	"1.73486725733"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.9044598005"	"25.9844300846"	"25.4146571861"
"1992"	"3"	"23"	"2.3"	"Emergence"	"0.151814678339"	"1.12093668041"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.7377499563"	"26.5113229068"	"25.9289056908"
"1992"	"3"	"24"	"0.0"	"Emergence"	"0.165791170517"	"1.30044744413"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.0978899303"	"26.4051980299"	"26.2651919578"
"1992"	"3"	"25"	"12.9"	"Emergence"	"0.00300035946353"	"0.0232467611717"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.1694770584"	"26.5134213969"	"26.3770630173"
"1992"	"3"	"26"	"0.3"	"Emergence"	"0.197866444111"	"1.4875283923"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.5892015015"	"27.3731867785"	"26.8161273878"
"1992"	"3"	"27"	"1.4"	"Emergence"	"0.0454462571052"	"0.340786091416"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.7025802874"	"27.0970445938"	"27.1220087849"
"1992"	"3"	"28"	"5.5"	"Emergence"	"0.0764540658138"	"0.577702150341"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"27.1248790405"	"27.0827169185"	"27.1493903756"
"1992"	"3"	"29"	"0.1"	"Emergence"	"0.143554741185"	"1.07646838857"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.978764697"	"27.2507778949"	"27.2814726344"
"1992"	"3"	"30"	"0.0"	"Emergence"	"0.172612575139"	"1.27118914742"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"26.3256163925"	"26.9617867328"	"27.2916174739"
"1992"	"3"	"31"	"0.0"	"Emergence"	"0.351100930466"	"2.77419811785"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.8475588386"	"26.6444695957"	"27.1482521349"
"1992"	"4"	"1"	"2.9"	"Emergence"	"0.382760809963"	"3.02435632164"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.4924439267"	"26.3196036519"	"26.9451719907"
"1992"	"4"	"2"	"0.0"	"Emergence"	"0.370959977941"	"2.76035900839"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"25.048026442"	"26.0939914001"	"26.7475055838"
"1992"	"4"	"3"	"1.6"	"Emergence"	"0.248326530141"	"1.82877747973"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.6502104342"	"25.7648269462"	"26.537436408"
"1992"	"4"	"4"	"0.0"	"Emergence"	"0.228287436279"	"1.68995822776"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.5001739639"	"25.5604355684"	"26.328177766"
"1992"	"4"	"5"	"0.0"	"Emergence"	"0.223747919629"	"1.60144572281"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"24.169039228"	"25.336450021"	"26.1454819652"
"1992"	"4"	"6"	"0.0"	"Emergence"	"0.176321920277"	"1.23666882319"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.9116270367"	"25.1157327402"	"25.9664112007"
"1992"	"4"	"7"	"0.0"	"Emergence"	"0.443595285487"	"3.08965840084"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"	"0.0"	"23.7463026781"	"24.9278546426"	"25.7961302393"
"1992"	"4"	"8"	"0.0"	"Leaf development"	"0.549182220395"	"3.54270574395"	"0.548675031411"	"0.472874540387"	"0.472874540387"	"0.946623320513"	"0.945749080774"	"0.113729697116"	"2.49723067447"	"0.000923534968237"	"23.0417776654"	"24.6861667663"	"25.6358367158"
"1992"	"4"	"9"	"0.0"	"Leaf development"	"0.317251822236"	"1.90649110779"	"0.314835612131"	"0.871529719313"	"0.871529719313"	"0.80342932683"	"0.797310357852"	"0.125304468842"	"3.97446948984"	"0.00761606375832"	"22.1468277806"	"24.3506657428"	"25.4550475571"
"1992"	"4"	"10"	"0.0"	"Leaf development"	"0.325071235429"	"1.89783521324"	"0.322786747052"	"1.43013182053"	"1.43013182053"	"1.12511109464"	"1.11720420243"	"0.141523226679"	"5.4534606078"	"0.0070276546446"	"21.9159816407"	"24.0302319921"	"25.2510369727"
"1992"	"4"	"11"	"0.0"	"Leaf development"	"0.376389449463"	"1.92958145362"	"0.373059674176"	"1.87831931191"	"1.87831931191"	"0.904375652568"	"0.896374982776"	"0.154223469783"	"6.93070668118"	"0.00884662227305"	"21.636316682"	"23.7873698942"	"25.0513171863"
"1992"	"4"	"12"	"0.0"	"Leaf development"	"0.463839907127"	"2.04122341025"	"0.458701266853"	"2.3949131851"	"2.3949131851"	"1.0447621207"	"1.03318774638"	"0.168478372384"	"8.40160099605"	"0.0110784781456"	"21.3115859315"	"23.570174583"	"24.8677886309"
"1992"	"4"	"13"	"1.5"	"Leaf development"	"0.503249247306"	"2.13221769292"	"0.497917183351"	"2.9387908866"	"2.9387908866"	"1.09940388907"	"1.087755403"	"0.183167635246"	"9.87223591109"	"0.0105952745745"	"21.1533921209"	"23.3649513355"	"24.6977247897"
"1992"	"4"	"14"	"6.3"	"Leaf development"	"0.38208602401"	"1.7295778176"	"0.381493076433"	"3.3941614717"	"3.3941614717"	"0.912156718218"	"0.910741170196"	"0.19526484297"	"11.3662610299"	"0.00155186931551"	"21.9417978186"	"23.2297582204"	"24.5401731623"
"1992"	"4"	"15"	"0.7"	"Tillering"	"0.630100832773"	"2.50410780393"	"0.629544953312"	"3.71095287064"	"3.71095287064"	"0.634142242699"	"0.633582797877"	"0.203468713125"	"12.8649377192"	"0.000882207151198"	"22.4974480222"	"23.3456129683"	"24.414172011"
"1992"	"4"	"16"	"0.9"	"Tillering"	"0.305589055333"	"1.09760052263"	"0.303806985895"	"4.04712245993"	"4.04712245993"	"0.676282982238"	"0.672339178581"	"0.212082317947"	"14.3515068354"	"0.00583158790153"	"21.8577918052"	"23.3573044949"	"24.347677984"
"1992"	"4"	"17"	"0.4"	"Tillering"	"0.500200287562"	"1.72011942969"	"0.497820519473"	"4.87572923534"	"4.87572923534"	"1.66513565081"	"1.65721355083"	"0.233145818247"	"15.8395009106"	"0.00475763038964"	"21.8447988037"	"23.2539935788"	"24.2870260771"
"1992"	"4"	"18"	"2.5"	"Tillering"	"0.497891678575"	"1.66753452608"	"0.495811743893"	"5.52063638907"	"5.52063638907"	"1.29522508997"	"1.28981430746"	"0.249329567844"	"17.3290273443"	"0.00417748432487"	"21.8189154343"	"23.1665974537"	"24.2179213221"
"1992"	"4"	"19"	"2.0"	"Tillering"	"0.775249274861"	"2.60789565166"	"0.773043355456"	"6.56374589914"	"6.56374589914"	"2.09217215456"	"2.08621902013"	"0.275058917071"	"18.8219948839"	"0.002845432401"	"22.0266009867"	"23.1326366947"	"24.1490701025"
"1992"	"4"	"20"	"0.0"	"Tillering"	"0.7941846263"	"2.29894210509"	"0.787557545997"	"7.7406675316"	"7.7406675316"	"2.37365020908"	"2.35384326492"	"0.303727847287"	"20.3037808881"	"0.00834450842121"	"21.4122973743"	"23.0889376788"	"24.091606699"
"1992"	"4"	"21"	"0.0"	"Tillering"	"0.840293920336"	"2.09268314211"	"0.828551832331"	"9.42149502626"	"9.42149502626"	"3.40929576107"	"3.36165498932"	"0.344671547208"	"21.7746196378"	"0.0139737866965"	"20.6889015529"	"22.9227245324"	"24.0319429179"
"1992"	"4"	"22"	"0.0"	"Tillering"	"0.939132332494"	"2.1696977044"	"0.921530748547"	"10.9173479165"	"10.9173479165"	"3.0488484862"	"2.99170578041"	"0.380485839674"	"23.234287847"	"0.0187423894782"	"20.0882417442"	"22.7137323495"	"23.9515783055"
"1992"	"4"	"23"	"1.3"	"Tillering"	"0.297632499877"	"0.597425519131"	"0.291233847278"	"11.5091709664"	"11.5091709664"	"1.27791371184"	"1.18364609988"	"0.394497626725"	"24.6083652946"	"0.02149850101"	"19.6604536218"	"22.5030416249"	"23.8541640422"
"1992"	"4"	"24"	"0.0"	"Tillering"	"0.757460821961"	"1.50510142625"	"0.745029081423"	"12.7888810545"	"12.7888810545"	"2.60212729769"	"2.55942017612"	"0.424132118072"	"26.0671224404"	"0.0164123875162"	"19.9571597157"	"22.3300176037"	"23.7476271949"
"1992"	"4"	"25"	"0.0"	"Tillering"	"1.73346471495"	"3.03102722211"	"1.69617977927"	"14.6698842048"	"14.6698842048"	"3.84470164024"	"3.76200630058"	"0.466265765606"	"27.5208398368"	"0.0215089095053"	"19.5390834702"	"22.2096507387"	"23.6423200427"
"1992"	"4"	"26"	"6.9"	"Tillering"	"0.996147110922"	"1.58978281125"	"0.977208852955"	"16.1251851205"	"16.1251851205"	"2.96700914717"	"2.91060183142"	"0.497925658523"	"28.9753475751"	"0.0190115071952"	"19.4665570327"	"22.064186695"	"23.5435682946"
"1992"	"4"	"27"	"0.4"	"Tillering"	"1.26224674771"	"2.01685978225"	"1.24545425866"	"17.9105667354"	"17.9105667354"	"3.61890791454"	"3.57076322997"	"0.535897257879"	"30.4401541605"	"0.0133036500809"	"20.1411799184"	"21.9660885091"	"23.4467200889"
"1992"	"4"	"28"	"0.0"	"Tillering"	"1.38617073128"	"1.84071958791"	"1.35580444018"	"19.7067856471"	"19.7067856471"	"3.67289855153"	"3.59243782322"	"0.573384361542"	"31.8957782517"	"0.0219066024244"	"19.3689463656"	"21.9255579052"	"23.3584855583"
"1992"	"4"	"29"	"7.3"	"Tillering"	"0.797186768655"	"1.15386104553"	"0.785667646929"	"20.9108403445"	"20.9108403445"	"2.44341606093"	"2.40810939486"	"0.598078281291"	"33.360751214"	"0.014449715148"	"19.8253679011"	"21.814425654"	"23.2814820744"
"1992"	"4"	"30"	"0.0"	"Tillering"	"1.17631733662"	"1.51967523211"	"1.16498742582"	"23.2545821264"	"23.2545821264"	"4.73307098345"	"4.68748356382"	"0.645447311024"	"34.8345130903"	"0.00963167883836"	"20.6120125791"	"21.7993322816"	"23.2059028535"
"1992"	"5"	"1"	"0.1"	"Tillering"	"1.67998804183"	"2.06056341317"	"1.65356780679"	"25.947935011"	"25.947935011"	"5.47277301851"	"5.3867057693"	"0.698776929279"	"36.2998545363"	"0.0157264423219"	"19.8883689036"	"21.8313039558"	"23.1429160045"
"1992"	"5"	"2"	"1.4"	"Tillering"	"0.570950622756"	"0.567914327803"	"0.558560833081"	"27.0957045836"	"27.0957045836"	"2.41298222236"	"2.29553914508"	"0.721178375966"	"37.7174373367"	"0.0217002822692"	"19.169342674"	"21.733696993"	"23.0935417862"
"1992"	"5"	"3"	"0.0"	"Tillering"	"1.26930456854"	"1.25894585622"	"1.2446904828"	"29.6976963655"	"29.6976963655"	"5.30689372454"	"5.20398356383"	"0.771216679464"	"39.1773870821"	"0.0193917885023"	"19.3149549383"	"21.6202691102"	"23.0397825745"
