Stationsnummer;Datum;TagesmittelDesLuftdrucks(0.1HPA);Tmax(0.1°C);Tmin(0.1°C);TminErdboden(0.1°C);relLuftfeuchte(%);Windstaerke(o.1BFT);Bedeckungsgrad(0.1Achtel);TagessummeDerSonnenscheindauer(0.1Std);TagesmaxDerWindgeschwindigkeit(0.1M/S)
03978;19790101;-999.9;-9.4;-20.0;-21.0;84;0.3;6.0;0.0;8.6 
03978;19790102;-999.9;-9.0;-13.7;-17.7;71;1.3;3.7;2.9;9.0 
03978;19790103;-999.9;-5.0;-11.6;-14.0;77;2.0;7.7;0.0;10.5 
03978;19790104;-999.9;-6.8;-14.4;-18.0;87;0.0;8.0;0.0;8.0 
03978;19790105;-999.9;-9.0;-13.0;-14.2;84;0.0;5.3;0.9;2.0 
03978;19790106;-999.9;-8.0;-15.5;-18.5;82;0.3;1.3;3.8;5.0 
03978;19790107;-999.9;1.3;-11.0;-13.6;43;3.0;6.7;0.4;10.0 
03978;19790108;-999.9;3.3;-0.1;-1.6;85;3.0;8.0;0.1;8.0 
03978;19790109;-999.9;2.7;0.5;0.0;85;1.7;8.0;0.0;8.9 
03978;19790110;-999.9;1.5;-1.0;-2.0;73;3.3;5.0;1.1;10.8 
03978;19790111;-999.9;1.5;-0.1;-0.9;85;1.3;6.7;0.0;11.5 
03978;19790112;-999.9;0.5;-1.0;-1.7;84;2.3;8.0;0.0;11.8 
03978;19790113;-999.9;0.4;-2.3;-3.6;80;2.7;6.0;0.0;13.0 
03978;19790114;-999.9;0.5;-1.1;-2.0;83;3.0;7.7;0.1;12.2 
03978;19790115;-999.9;0.0;-6.3;-4.3;95;0.3;8.0;0.0;8.2 
03978;19790116;-999.9;-4.6;-6.0;-5.9;93;0.3;8.0;0.0;5.3 
03978;19790117;-999.9;-3.8;-6.1;-6.0;90;0.0;8.0;0.0;2.0 
03978;19790118;-999.9;-3.6;-8.6;-7.0;82;2.7;4.0;2.2;12.4 
03978;19790119;-999.9;-3.4;-6.7;-6.5;85;2.0;6.7;0.0;12.8 
03978;19790120;-999.9;-3.1;-7.4;-9.7;86;1.3;7.7;1.3;6.2 
03978;19790121;-999.9;-4.8;-6.8;-6.2;87;1.0;8.0;0.0;4.7 
03978;19790122;-999.9;-6.0;-7.9;-9.7;85;0.7;8.0;0.0;3.2 
03978;19790123;-999.9;3.0;-9.3;-10.3;90;1.7;6.3;0.0;13.1 
03978;19790124;-999.9;3.0;-3.3;-2.2;75;2.3;8.0;0.0;14.7 
03978;19790125;-999.9;1.0;-3.4;-5.0;68;4.0;6.7;2.8;14.1 
03978;19790126;-999.9;-0.7;-2.0;-3.0;68;2.7;4.7;0.0;15.6 
03978;19790127;-999.9;1.0;-2.9;-4.0;74;0.3;4.0;0.9;7.2 
03978;19790128;-999.9;-1.5;-3.3;-4.0;95;0.0;8.0;0.0;2.0 
03978;19790129;-999.9;2.6;-2.9;-3.5;83;0.0;6.0;2.6;4.8 
03978;19790130;-999.9;3.9;-1.9;-4.2;78;0.7;6.3;2.4;8.0 
03978;19790131;-999.9;1.5;-2.0;-4.8;84;3.7;7.7;0.3;11.5 
03978;19790201;-999.9;3.9;-2.0;-0.4;69;4.0;7.7;0.2;18.0 
03978;19790202;-999.9;3.5;-0.5;1.0;88;2.3;7.7;0.0;14.0 
03978;19790203;-999.9;0.8;-3.0;-4.7;73;2.3;7.0;3.9;16.0 
03978;19790204;-999.9;2.7;-1.5;-0.4;77;1.3;5.7;3.1;11.2 
03978;19790205;-999.9;-0.6;-6.5;-8.0;88;0.0;5.3;0.0;4.9 
03978;19790206;-999.9;1.7;-6.4;-7.5;76;0.7;3.0;5.2;5.4 
03978;19790207;-999.9;2.1;-10.5;-12.0;78;1.7;6.0;1.3;11.5 
03978;19790208;-999.9;3.0;-1.5;-1.7;75;3.0;8.0;0.2;15.5 
03978;19790209;-999.9;0.4;-7.8;-9.0;69;1.0;2.3;2.4;7.3 
03978;19790210;-999.9;-1.5;-7.9;-9.2;82;0.7;6.3;4.1;5.0 
03978;19790211;-999.9;1.4;-8.9;-10.8;43;2.7;8.0;0.0;12.3 
03978;19790212;-999.9;-1.0;-3.4;-4.0;92;0.3;8.0;0.0;11.1 
03978;19790213;-999.9;-0.1;-1.7;-2.9;94;0.0;8.0;0.0;3.4 
03978;19790214;-999.9;-1.4;-9.5;-4.5;85;2.0;8.0;0.0;6.1 
03978;19790215;-999.9;-9.2;-11.4;-10.2;81;1.7;8.0;0.0;5.5 
03978;19790216;-999.9;-6.7;-10.9;-11.4;88;1.3;8.0;0.0;8.0 
03978;19790217;-999.9;-8.2;-10.9;-10.7;85;1.0;8.0;0.0;7.0 
03978;19790218;-999.9;-3.9;-9.5;-9.5;84;0.0;8.0;0.0;2.0 
03978;19790219;-999.9;-0.3;-4.5;-5.0;98;0.3;8.0;0.0;2.0 
03978;19790220;-999.9;0.8;-4.7;-5.0;88;0.7;5.7;0.5;3.0 
03978;19790221;-999.9;0.9;-6.9;-9.0;82;0.3;2.0;4.6;3.9 
03978;19790222;-999.9;2.7;-8.3;-11.1;80;0.3;5.0;4.3;3.7 
03978;19790223;-999.9;0.8;-8.2;-8.6;81;0.7;8.0;0.0;8.8 
03978;19790224;-999.9;-0.6;-3.4;-3.9;89;0.3;8.0;0.0;6.0 
03978;19790225;-999.9;1.0;-5.7;-4.6;80;0.7;4.3;3.6;5.0 
03978;19790226;-999.9;-0.5;-10.7;-13.0;77;0.7;3.0;2.7;9.2 
03978;19790227;-999.9;5.8;-2.0;-4.0;51;2.7;5.0;2.4;11.0 
03978;19790228;-999.9;7.8;0.6;-2.5;40;1.0;1.0;7.0;9.0 
03978;19790301;-999.9;4.8;-0.7;-4.5;73;3.0;5.7;7.0;11.5 
03978;19790302;-999.9;5.5;0.5;-1.5;76;4.7;5.7;2.8;17.5 
03978;19790303;-999.9;8.6;4.0;2.5;77;5.0;6.0;0.9;17.2 
03978;19790304;-999.9;7.7;1.7;5.0;86;2.7;7.3;0.0;15.9 
03978;19790305;-999.9;7.4;-1.0;-2.5;68;1.3;0.0;7.3;6.2 
03978;19790306;-999.9;8.6;-1.5;-3.5;78;1.3;3.7;4.3;7.9 
03978;19790307;-999.9;7.6;2.0;-0.4;63;3.3;5.7;4.3;14.1 
03978;19790308;-999.9;5.9;1.4;-0.5;70;2.0;2.3;5.3;12.4 
03978;19790309;-999.9;6.6;2.7;1.0;76;4.0;7.0;0.7;20.2 
03978;19790310;-999.9;4.2;-0.3;-1.0;73;2.7;6.0;4.1;13.2 
03978;19790311;-999.9;5.4;-0.9;-2.5;76;2.0;8.0;0.0;12.8 
03978;19790312;-999.9;8.5;2.9;4.5;70;2.0;5.0;2.4;12.9 
03978;19790313;-999.9;8.5;3.2;2.0;72;2.0;6.7;4.9;13.8 
03978;19790314;-999.9;3.6;0.6;1.0;85;1.7;8.0;0.0;5.2 
03978;19790315;-999.9;1.5;-0.5;-1.0;93;1.3;8.0;0.0;9.0 
03978;19790316;-999.9;3.6;0.0;-0.5;94;0.3;8.0;0.0;7.2 
03978;19790317;-999.9;6.6;0.4;0.4;75;1.0;6.3;4.0;8.9 
03978;19790318;-999.9;4.5;0.3;-1.0;83;1.3;6.0;4.0;6.5 
03978;19790319;-999.9;1.8;-3.6;-3.5;90;1.0;8.0;0.3;4.8 
03978;19790320;-999.9;5.0;-5.5;-7.3;85;0.0;5.3;5.2;2.8 
03978;19790321;-999.9;10.5;1.5;0.6;69;3.3;3.3;7.0;13.5 
03978;19790322;-999.9;8.5;0.8;-0.7;49;3.7;1.0;7.7;16.0 
03978;19790323;-999.9;6.1;0.6;-0.2;72;1.3;5.3;5.3;11.2 
03978;19790324;-999.9;5.8;-1.5;-2.6;67;0.7;2.3;6.3;4.8 
03978;19790325;-999.9;9.8;-1.0;-2.7;69;3.3;7.7;0.0;15.5 
03978;19790326;-999.9;14.7;6.7;7.0;72;2.3;4.3;4.5;14.4 
03978;19790327;-999.9;8.6;3.5;1.8;66;3.3;3.7;2.9;14.0 
03978;19790328;-999.9;10.9;6.5;4.9;65;1.3;5.3;1.7;11.5 
03978;19790329;-999.9;6.9;2.1;2.1;95;1.0;8.0;0.0;5.4 
03978;19790330;-999.9;2.5;0.5;0.5;98;1.0;8.0;0.0;5.6 
03978;19790331;-999.9;2.4;0.5;0.0;93;1.0;8.0;0.0;8.4 
03978;19790401;-999.9;5.2;1.1;-0.5;83;2.0;8.0;0.0;8.0 
03978;19790402;-999.9;8.3;2.8;1.9;83;1.3;4.7;3.5;10.1 
03978;19790403;-999.9;8.1;2.1;0.5;80;1.0;4.0;4.0;12.5 
03978;19790404;-999.9;8.6;0.4;-1.4;64;1.0;8.0;2.3;7.6 
03978;19790405;-999.9;8.4;2.7;1.9;79;0.3;7.7;0.5;7.1 
03978;19790406;-999.9;7.5;0.1;-1.7;82;1.0;6.7;1.4;4.6 
03978;19790407;-999.9;6.2;2.2;3.2;87;1.0;8.0;0.0;8.1 
03978;19790408;-999.9;7.1;1.8;1.4;84;1.0;7.7;0.0;4.3 
03978;19790409;-999.9;8.5;2.0;0.4;70;2.0;5.0;8.9;9.2 
03978;19790410;-999.9;17.7;-1.1;-2.6;56;1.0;1.3;11.0;9.2 
03978;19790411;-999.9;15.6;1.9;-0.3;60;2.0;1.0;11.5;13.4 
03978;19790412;-999.9;15.1;4.0;2.3;76;0.3;5.3;1.6;5.5 
03978;19790413;-999.9;19.5;6.4;4.6;55;1.7;2.3;11.1;6.2 
03978;19790414;-999.9;19.2;5.4;4.0;64;1.0;1.7;11.0;6.7 
03978;19790415;-999.9;17.8;5.2;3.9;66;1.0;3.0;11.3;4.5 
03978;19790416;-999.9;11.5;4.2;3.9;88;0.3;8.0;0.0;8.0 
03978;19790417;-999.9;4.3;1.0;2.7;95;0.3;8.0;0.0;5.0 
03978;19790418;-999.9;6.8;-1.0;-2.8;69;0.7;5.3;7.9;4.5 
03978;19790419;-999.9;8.6;1.4;0.8;68;1.0;6.3;3.9;5.5 
03978;19790420;-999.9;11.0;2.4;0.4;63;0.7;7.3;0.1;8.2 
03978;19790421;-999.9;8.0;6.0;4.5;81;1.7;7.7;0.1;8.8 
03978;19790422;-999.9;10.3;6.0;4.5;78;1.7;6.3;1.8;11.1 
03978;19790423;-999.9;13.2;5.5;4.4;77;1.7;7.7;0.8;14.8 
03978;19790424;-999.9;13.4;7.3;6.1;78;2.0;3.7;3.7;13.7 
03978;19790425;-999.9;10.5;6.1;4.5;85;0.3;7.0;0.9;7.8 
03978;19790426;-999.9;8.3;5.2;4.6;84;0.7;8.0;0.1;4.0 
03978;19790427;-999.9;8.7;3.2;3.0;86;1.0;8.0;1.8;6.2 
03978;19790428;-999.9;9.5;3.5;1.4;61;0.3;6.0;1.9;9.1 
03978;19790429;-999.9;9.5;4.5;1.6;65;2.3;6.0;2.0;12.9 
03978;19790430;-999.9;8.8;3.5;5.0;71;3.0;5.0;3.8;18.2 
03978;19790501;-999.9;7.5;2.5;0.5;78;1.7;5.0;4.6;12.8 
03978;19790502;-999.9;6.0;1.6;2.9;78;3.7;5.3;3.4;19.8 
03978;19790503;-999.9;7.9;1.1;0.0;77;2.0;5.3;6.9;13.1 
03978;19790504;-999.9;8.4;0.6;-1.0;79;0.0;8.0;1.2;5.0 
03978;19790505;-999.9;8.2;1.5;0.1;74;0.0;6.3;2.6;4.9 
03978;19790506;-999.9;6.8;1.5;0.0;90;0.0;7.7;3.6;9.6 
03978;19790507;-999.9;12.5;1.3;-0.2;58;1.3;2.0;12.0;7.6 
03978;19790508;-999.9;18.4;4.6;2.0;38;1.0;1.0;12.8;7.3 
03978;19790509;-999.9;20.1;8.1;6.0;42;1.0;0.7;12.6;5.1 
03978;19790510;-999.9;12.1;4.9;5.4;65;1.0;5.3;1.7;8.0 
03978;19790511;-999.9;10.7;2.0;0.5;77;2.0;6.0;0.9;11.0 
03978;19790512;-999.9;11.2;7.4;7.5;82;0.7;8.0;0.0;4.5 
03978;19790513;-999.9;17.0;8.5;7.8;72;0.0;2.3;9.2;5.1 
03978;19790514;-999.9;23.1;8.4;6.7;61;0.3;0.7;14.2;5.1 
03978;19790515;-999.9;25.9;13.0;11.4;52;0.7;0.7;13.6;5.3 
03978;19790516;-999.9;26.5;15.0;13.0;44;0.7;0.3;13.3;9.1 
03978;19790517;-999.9;23.1;13.4;13.5;65;2.7;5.7;5.6;12.4 
03978;19790518;-999.9;18.0;12.4;11.2;74;2.0;7.7;1.0;9.9 
03978;19790519;-999.9;19.1;8.1;7.0;63;1.0;5.3;6.8;4.0 
03978;19790520;-999.9;20.5;10.0;9.0;77;2.0;7.7;0.4;8.0 
03978;19790521;-999.9;20.5;13.0;12.2;59;2.3;4.0;5.1;11.9 
03978;19790522;-999.9;19.4;10.8;9.7;65;1.7;5.0;6.3;9.5 
03978;19790523;-999.9;26.0;10.5;8.9;58;2.0;4.0;11.7;11.0 
03978;19790524;-999.9;18.2;9.0;10.5;81;1.0;6.7;0.6;17.8 
03978;19790525;-999.9;15.6;7.6;6.1;72;3.0;1.7;8.2;17.8 
03978;19790526;-999.9;23.6;6.0;5.4;59;1.0;6.0;9.1;12.5 
03978;19790527;-999.9;19.1;12.5;12.1;69;0.7;7.3;0.4;9.4 
03978;19790528;-999.9;19.6;9.8;8.5;61;1.0;2.0;12.0;11.5 
03978;19790529;-999.9;28.6;11.6;10.0;52;0.7;1.7;12.7;8.9 
03978;19790530;-999.9;27.2;16.5;15.0;55;0.3;4.0;10.6;9.7 
03978;19790531;-999.9;28.6;14.6;12.8;51;0.7;0.7;14.6;11.0 
03978;19790601;-999.9;28.6;16.0;14.0;69;0.3;3.0;9.7;6.0 
03978;19790602;-999.9;29.3;15.1;14.0;69;1.0;1.7;7.5;7.4 
03978;19790603;-999.9;29.5;15.5;14.0;57;1.3;2.3;11.5;11.0 
03978;19790604;-999.9;29.0;17.0;15.5;55;1.0;2.7;10.3;11.1 
03978;19790605;-999.9;24.5;16.9;15.2;83;0.3;5.3;4.2;11.7 
03978;19790606;-999.9;19.2;14.6;13.6;93;0.3;7.0;0.7;4.4 
03978;19790607;-999.9;15.0;12.5;13.2;91;0.3;8.0;0.0;3.2 
03978;19790608;-999.9;17.0;10.3;9.5;76;1.3;5.0;5.0;10.0 
03978;19790609;-999.9;18.8;10.5;9.9;72;1.3;4.0;6.8;9.0 
03978;19790610;-999.9;17.5;10.6;10.4;81;0.3;5.3;2.2;4.0 
03978;19790611;-999.9;23.5;10.4;9.0;77;0.0;5.7;3.3;8.6 
03978;19790612;-999.9;25.0;13.2;12.0;71;0.3;4.7;6.6;6.2 
03978;19790613;-999.9;21.3;11.9;11.0;84;0.3;7.7;6.6;9.0 
03978;19790614;-999.9;18.9;10.5;9.6;76;2.3;5.7;5.0;11.2 
03978;19790615;-999.9;15.8;10.5;9.2;88;0.3;7.7;1.7;8.0 
03978;19790616;-999.9;14.1;8.0;7.0;91;0.7;8.0;0.0;5.3 
03978;19790617;-999.9;14.2;8.8;8.5;79;1.7;8.0;0.8;8.7 
03978;19790618;-999.9;15.5;9.5;9.0;88;0.7;7.7;0.3;4.8 
03978;19790619;-999.9;17.8;11.2;10.6;85;0.0;7.3;0.5;3.4 
03978;19790620;-999.9;22.0;13.7;13.1;77;0.7;3.0;5.0;5.6 
03978;19790621;-999.9;24.9;12.6;11.0;62;0.7;1.3;10.1;8.9 
03978;19790622;-999.9;21.0;14.4;13.2;84;0.0;6.3;2.3;4.2 
03978;19790623;-999.9;16.8;12.0;11.8;89;0.3;8.0;0.0;4.0 
03978;19790624;-999.9;26.6;12.0;10.9;69;1.3;4.3;11.5;12.1 
03978;19790625;-999.9;20.2;11.0;9.7;63;2.0;3.0;9.7;11.1 
03978;19790626;-999.9;21.5;11.5;10.0;68;0.3;6.3;6.6;7.0 
03978;19790627;-999.9;20.2;13.1;12.0;78;0.7;7.7;1.5;4.0 
03978;19790628;-999.9;21.0;12.0;11.0;69;1.0;5.3;4.9;6.1 
03978;19790629;-999.9;22.6;13.4;11.9;65;1.7;7.0;7.1;13.2 
03978;19790630;-999.9;16.1;10.5;8.6;78;2.0;7.3;5.5;11.1 
03978;19790701;-999.9;15.6;9.0;7.5;70;1.3;6.0;5.0;9.9 
03978;19790702;-999.9;13.7;8.6;7.9;68;0.7;7.3;3.1;6.7 
03978;19790703;-999.9;17.5;7.0;6.4;77;0.0;7.7;1.3;6.8 
03978;19790704;-999.9;16.2;10.3;9.2;76;0.7;6.3;3.7;8.0 
03978;19790705;-999.9;18.3;10.5;10.0;74;1.0;5.0;6.0;6.6 
03978;19790706;-999.9;19.5;10.0;9.0;72;1.0;7.0;3.3;10.8 
03978;19790707;-999.9;21.2;13.3;11.5;72;1.3;7.7;1.5;11.1 
03978;19790708;-999.9;16.4;11.2;10.1;73;2.3;4.7;4.0;12.6 
03978;19790709;-999.9;17.8;11.0;9.5;83;3.3;7.3;1.1;14.1 
03978;19790710;-999.9;16.5;12.0;11.2;69;2.3;7.3;4.0;10.3 
03978;19790711;-999.9;19.8;7.6;6.5;69;0.7;2.7;9.1;5.0 
03978;19790712;-999.9;21.9;9.9;9.0;72;0.3;2.3;8.6;4.3 
03978;19790713;-999.9;24.5;10.3;9.0;65;0.3;4.3;9.0;5.7 
03978;19790714;-999.9;22.2;14.6;13.4;70;0.7;6.3;8.0;8.0 
03978;19790715;-999.9;18.6;13.5;13.2;74;1.0;7.7;1.5;9.4 
03978;19790716;-999.9;14.3;11.6;10.2;77;2.0;8.0;0.0;12.0 
03978;19790717;-999.9;19.5;12.1;11.0;77;1.3;7.0;4.8;8.2 
03978;19790718;-999.9;23.5;15.5;14.0;71;2.7;6.3;2.7;13.0 
03978;19790719;-999.9;19.0;11.6;10.5;75;1.7;5.7;1.6;11.1 
03978;19790720;-999.9;18.2;12.7;10.8;70;2.0;7.0;2.1;12.8 
03978;19790721;-999.9;18.0;12.3;11.5;70;3.0;5.3;4.4;13.0 
03978;19790722;-999.9;16.5;10.4;8.7;74;2.3;5.7;5.3;11.2 
03978;19790723;-999.9;18.2;11.6;10.0;77;1.3;7.7;1.8;9.5 
03978;19790724;-999.9;17.2;11.2;9.5;83;0.3;8.0;3.3;9.1 
03978;19790725;-999.9;15.0;11.2;10.0;92;0.3;8.0;0.0;9.5 
03978;19790726;-999.9;21.6;13.5;12.7;80;0.0;6.0;3.0;9.3 
03978;19790727;-999.9;19.1;12.2;11.7;85;0.0;8.0;0.5;4.1 
03978;19790728;-999.9;23.4;11.3;10.4;75;0.3;4.3;10.1;4.6 
03978;19790729;-999.9;25.2;16.0;14.9;87;0.3;8.0;3.8;16.3 
03978;19790730;-999.9;22.2;15.5;14.0;75;0.3;6.0;6.6;10.8 
03978;19790731;-999.9;25.5;15.0;13.5;73;0.3;5.0;5.6;9.1 
03978;19790801;-999.9;22.0;14.0;12.5;75;2.0;5.7;4.8;12.1 
03978;19790802;-999.9;22.2;15.3;16.5;66;2.3;4.7;5.6;12.6 
03978;19790803;-999.9;21.0;14.0;12.5;72;1.3;4.3;6.0;11.2 
03978;19790804;-999.9;19.2;12.3;10.5;86;0.0;5.0;7.1;7.0 
03978;19790805;-999.9;19.9;12.1;11.0;77;0.7;6.0;7.6;4.4 
03978;19790806;-999.9;22.2;10.1;8.5;67;1.0;3.7;5.3;4.1 
03978;19790807;-999.9;25.1;14.5;12.5;65;0.0;5.7;7.0;5.8 
03978;19790808;-999.9;25.7;14.2;13.4;79;0.7;3.7;9.4;11.8 
03978;19790809;-999.9;20.2;10.8;9.5;70;1.3;5.7;6.0;8.6 
03978;19790810;-999.9;13.5;11.4;9.6;87;3.3;6.7;0.1;10.3 
03978;19790811;-999.9;16.5;9.7;8.1;74;0.7;3.3;4.1;7.1 
03978;19790812;-999.9;19.4;9.8;8.5;74;0.0;5.0;2.2;6.8 
03978;19790813;-999.9;22.8;10.2;8.9;72;0.0;1.3;8.7;4.1 
03978;19790814;-999.9;26.5;14.6;12.5;60;2.3;1.7;9.5;9.5 
03978;19790815;-999.9;22.6;13.8;14.0;74;1.0;5.0;2.9;7.2 
03978;19790816;-999.9;17.0;13.0;12.0;92;0.7;7.3;0.0;4.0 
03978;19790817;-999.9;18.6;13.6;12.9;78;0.0;6.7;0.0;4.1 
03978;19790818;-999.9;23.9;13.0;11.9;72;1.7;4.0;7.0;10.2 
03978;19790819;-999.9;25.1;11.6;10.3;66;1.0;5.7;9.2;5.2 
03978;19790820;-999.9;17.1;11.4;9.6;86;0.3;6.7;0.0;4.8 
03978;19790821;-999.9;19.5;13.0;11.0;79;1.7;7.7;0.0;13.0 
03978;19790822;-999.9;20.4;11.0;9.5;69;0.3;3.7;5.0;7.5 
03978;19790823;-999.9;18.9;10.0;8.5;70;0.3;4.7;4.7;5.1 
03978;19790824;-999.9;18.7;9.2;8.0;81;0.3;3.7;6.0;11.6 
03978;19790825;-999.9;15.2;9.6;8.0;77;1.3;4.0;4.4;9.2 
03978;19790826;-999.9;16.7;9.5;7.3;75;1.0;7.3;3.6;6.6 
03978;19790827;-999.9;15.9;11.4;9.4;71;3.0;5.3;4.7;13.8 
03978;19790828;-999.9;14.0;10.0;8.6;71;1.7;8.0;0.3;10.5 
03978;19790829;-999.9;20.3;11.1;10.0;70;0.7;2.0;8.9;7.0 
03978;19790830;-999.9;23.7;10.7;9.4;70;0.3;1.3;11.8;4.9 
03978;19790831;-999.9;26.5;14.6;12.4;62;0.7;1.0;11.6;4.9 
03978;19790901;-999.9;27.3;15.8;14.2;67;1.0;3.7;9.7;5.8 
03978;19790902;-999.9;27.8;14.7;12.7;67;1.0;3.3;8.9;11.0 
03978;19790903;-999.9;19.8;12.2;14.2;75;1.0;6.3;3.9;12.7 
03978;19790904;-999.9;18.2;11.5;10.0;79;1.0;6.3;2.5;9.4 
03978;19790905;-999.9;19.3;11.2;10.4;70;0.3;2.3;9.2;4.1 
03978;19790906;-999.9;22.0;7.0;5.8;68;1.0;0.3;11.0;9.1 
03978;19790907;-999.9;25.5;11.7;9.7;69;0.3;4.3;9.3;4.8 
03978;19790908;-999.9;20.2;15.0;14.4;92;0.0;8.0;0.3;3.8 
03978;19790909;-999.9;21.1;14.7;13.0;82;0.0;7.3;0.5;8.9 
03978;19790910;-999.9;19.8;13.0;11.9;82;1.0;5.7;5.0;4.7 
03978;19790911;-999.9;22.2;12.5;11.0;69;3.3;3.7;6.8;13.8 
03978;19790912;-999.9;18.3;13.8;12.8;78;1.0;5.7;0.4;8.0 
03978;19790913;-999.9;19.6;12.9;11.5;75;1.3;5.3;5.2;11.8 
03978;19790914;-999.9;17.6;7.1;5.5;62;1.7;2.7;9.6;12.0 
03978;19790915;-999.9;12.4;6.3;6.0;76;2.3;5.3;5.1;13.2 
03978;19790916;-999.9;13.7;3.8;2.2;67;0.3;6.0;5.4;10.1 
03978;19790917;-999.9;19.2;10.0;8.4;45;3.7;6.0;2.4;18.5 
03978;19790918;-999.9;19.4;14.5;13.0;67;4.3;7.7;1.7;17.0 
03978;19790919;-999.9;22.0;15.1;13.6;77;1.3;6.7;4.0;12.0 
03978;19790920;-999.9;22.8;12.7;11.0;76;1.0;4.3;4.3;13.7 
03978;19790921;-999.9;15.0;8.1;7.0;73;1.0;4.0;6.9;7.7 
03978;19790922;-999.9;11.5;6.3;5.3;82;0.3;7.7;0.0;5.0 
03978;19790923;-999.9;12.3;5.0;3.8;80;0.3;7.0;1.1;4.0 
03978;19790924;-999.9;14.8;5.1;5.5;77;0.7;3.7;8.4;4.0 
03978;19790925;-999.9;14.2;4.6;3.1;80;0.7;1.7;3.8;4.4 
03978;19790926;-999.9;18.6;4.9;3.0;72;2.3;4.0;1.6;11.3 
03978;19790927;-999.9;16.6;9.8;9.4;82;1.7;7.7;0.0;11.0 
03978;19790928;-999.9;13.4;5.5;3.9;79;0.3;4.7;3.0;5.2 
03978;19790929;-999.9;14.8;1.5;0.0;73;1.0;3.0;7.7;4.7 
03978;19790930;-999.9;15.3;1.8;0.1;76;0.7;2.7;8.0;6.1 
03978;19791001;-999.9;13.6;3.0;1.3;65;1.7;1.0;7.4;10.1 
03978;19791002;-999.9;12.3;7.0;0.2;50;3.0;1.0;7.2;10.5 
03978;19791003;-999.9;14.1;0.5;-1.1;68;0.7;3.3;7.3;6.9 
03978;19791004;-999.9;21.0;5.0;3.5;72;0.3;6.0;3.4;5.5 
03978;19791005;-999.9;13.2;8.8;8.5;84;1.0;8.0;0.0;6.5 
03978;19791006;-999.9;12.3;5.5;4.5;72;0.7;1.3;4.9;10.9 
03978;19791007;-999.9;15.5;1.9;0.1;78;0.7;2.3;5.3;7.7 
03978;19791008;-999.9;18.2;10.1;8.4;81;0.7;3.7;1.0;4.1 
03978;19791009;-999.9;24.2;9.0;7.1;70;1.3;3.7;5.0;7.1 
03978;19791010;-999.9;26.3;11.8;9.5;61;0.7;1.3;7.1;8.0 
03978;19791011;-999.9;23.0;12.9;10.7;71;0.7;1.7;6.9;6.3 
03978;19791012;-999.9;20.6;12.0;10.5;68;2.3;2.3;6.4;12.6 
03978;19791013;-999.9;19.8;7.8;5.7;81;0.0;5.0;2.3;5.2 
03978;19791014;-999.9;18.5;9.9;8.0;56;3.3;6.0;2.4;16.9 
03978;19791015;-999.9;18.0;10.0;8.0;77;1.3;4.3;1.5;11.9 
03978;19791016;-999.9;14.7;9.6;9.0;78;1.0;5.7;0.7;10.1 
03978;19791017;-999.9;13.6;8.0;5.5;80;0.3;5.7;0.4;5.1 
03978;19791018;-999.9;11.7;7.9;5.9;77;4.0;5.7;1.9;16.5 
03978;19791019;-999.9;13.2;8.0;6.9;68;2.7;2.3;5.6;14.0 
03978;19791020;-999.9;13.6;8.2;6.8;84;1.3;4.7;1.9;12.5 
03978;19791021;-999.9;11.1;4.0;3.9;84;0.3;5.0;3.2;5.0 
03978;19791022;-999.9;8.8;2.4;0.5;73;1.0;1.7;3.9;8.0 
03978;19791023;-999.9;7.8;-1.0;-3.1;75;1.7;3.3;5.9;9.7 
03978;19791024;-999.9;8.9;-2.6;-4.7;66;0.7;0.0;5.8;8.2 
03978;19791025;-999.9;9.0;-3.0;-4.6;64;1.7;0.0;5.8;13.0 
03978;19791026;-999.9;7.6;1.6;-2.3;35;2.7;0.0;5.7;14.4 
03978;19791027;-999.9;6.7;-2.4;-4.0;58;1.0;0.7;5.6;11.8 
03978;19791028;-999.9;4.7;-3.2;-4.9;69;1.0;3.7;2.4;9.2 
03978;19791029;-999.9;3.0;-2.1;-4.1;92;0.0;8.0;0.0;2.0 
03978;19791030;-999.9;4.2;2.4;1.9;96;0.0;6.3;0.0;5.0 
03978;19791031;-999.9;10.1;1.5;0.3;71;2.0;5.3;2.4;14.5 
03978;19791101;-999.9;11.4;7.5;6.6;83;1.7;6.0;1.9;10.0 
03978;19791102;-999.9;9.5;4.8;3.4;77;0.3;5.7;2.6;9.0 
03978;19791103;-999.9;6.2;2.5;0.5;81;1.0;8.0;0.0;18.9 
03978;19791104;-999.9;10.2;5.4;4.5;66;3.7;7.3;0.7;22.5 
03978;19791105;-999.9;8.8;4.9;5.0;82;2.0;7.7;0.0;16.0 
03978;19791106;-999.9;7.8;2.1;2.4;80;3.7;6.7;0.6;18.0 
03978;19791107;-999.9;6.2;3.0;2.5;80;1.7;6.7;2.2;11.5 
03978;19791108;-999.9;10.1;3.0;2.3;83;1.3;6.3;1.0;22.5 
03978;19791109;-999.9;6.3;1.6;0.9;82;2.7;4.0;2.0;12.8 
03978;19791110;-999.9;5.0;2.5;0.0;83;1.7;5.3;2.3;11.8 
03978;19791111;-999.9;5.8;1.1;-0.8;73;3.3;0.0;5.1;12.5 
03978;19791112;-999.9;5.5;2.0;-0.4;76;4.0;6.0;0.0;27.8 
03978;19791113;-999.9;4.4;0.5;-0.1;84;0.7;5.0;3.9;10.2 
